county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Union,2021-02-01,93,93,0
Union,2021-02-02,113,109,0
Union,2021-02-03,140,152,0
Union,2021-02-04,164,149,0
Union,2021-02-05,528,184,0
Union,2021-02-06,130,56,0
Union,2021-02-07,101,33,0
Union,2021-02-08,62,69,0
Union,2021-02-09,80,126,0
Union,2021-02-10,188,386,0
Union,2021-02-11,76,149,0
Union,2021-02-12,316,353,0
Union,2021-02-13,59,45,0
Union,2021-02-14,12,3,0
Union,2021-02-15,35,39,0
Union,2021-02-16,61,36,0
Union,2021-02-17,303,201,0
Union,2021-02-18,37,154,0
Union,2021-02-19,101,519,0
Union,2021-02-20,545,45,0
Union,2021-02-21,6,22,0
Union,2021-02-22,35,84,0
Union,2021-02-23,317,161,0
Union,2021-02-24,346,162,0
Union,2021-02-25,82,131,0
Union,2021-02-26,278,534,0
Union,2021-02-27,26,100,0
Union,2021-02-28,15,26,0
Union,2021-03-01,63,72,0
Union,2021-03-02,318,89,0
Union,2021-03-03,222,209,0
Union,2021-03-04,144,112,0
Union,2021-03-05,403,345,0
Union,2021-03-06,147,148,0
Union,2021-03-07,17,32,0
Union,2021-03-08,190,130,0
Union,2021-03-09,401,134,0
Union,2021-03-10,165,134,0
Union,2021-03-11,454,331,0
Union,2021-03-12,541,292,0
Union,2021-03-13,96,556,0
Union,2021-03-14,33,14,0
Union,2021-03-15,110,54,0
Union,2021-03-16,379,348,0
Union,2021-03-17,242,80,0
Union,2021-03-18,534,376,0
Union,2021-03-19,422,254,0
Union,2021-03-20,475,26,0
Union,2021-03-21,145,12,0
Union,2021-03-22,299,68,0
Union,2021-03-23,483,319,0
Union,2021-03-24,433,128,0
Union,2021-03-25,647,245,0
Union,2021-03-26,532,348,0
Union,2021-03-27,463,114,0
Union,2021-03-28,73,12,0
Union,2021-03-29,180,66,0
Union,2021-03-30,556,330,0
Union,2021-03-31,419,246,0
Union,2021-04-01,717,494,0
Union,2021-04-02,519,376,0
Union,2021-04-03,176,102,0
Union,2021-04-04,33,12,0
Union,2021-04-05,174,144,0
Union,2021-04-06,502,390,0
Union,2021-04-07,429,409,0
Union,2021-04-08,693,472,0
Union,2021-04-09,596,517,0
Union,2021-04-10,391,458,0
Union,2021-04-11,76,119,0
Union,2021-04-12,141,176,0
Union,2021-04-13,447,424,0
Union,2021-04-14,85,318,0
Union,2021-04-15,338,544,0
Union,2021-04-16,302,426,0
Union,2021-04-17,296,432,0
Union,2021-04-18,18,82,0
Union,2021-04-19,56,408,0
Union,2021-04-20,264,474,0
Union,2021-04-21,104,315,0
Union,2021-04-22,147,531,0
Union,2021-04-23,196,543,0
Union,2021-04-24,43,154,0
Union,2021-04-25,15,58,0
Union,2021-04-26,71,233,0
Union,2021-04-27,136,474,0
Union,2021-04-28,100,387,0
Union,2021-04-29,118,547,0
Union,2021-04-30,232,510,0
Union,2021-05-01,121,337,0
Union,2021-05-02,14,67,0
Union,2021-05-03,47,115,0
Union,2021-05-04,122,368,0
Union,2021-05-05,84,165,0
Union,2021-05-06,94,371,0
Union,2021-05-07,106,399,0
Union,2021-05-08,64,198,0
Union,2021-05-09,22,19,0
Union,2021-05-10,34,65,0
Union,2021-05-11,63,353,0
Union,2021-05-12,86,112,0
Union,2021-05-13,251,253,0
Union,2021-05-14,245,305,0
Union,2021-05-15,107,59,0
Union,2021-05-16,72,32,0
Union,2021-05-17,144,67,0
Union,2021-05-18,294,189,0
Union,2021-05-19,121,122,0
Union,2021-05-20,245,195,0
Union,2021-05-21,160,200,0
Union,2021-05-22,90,84,0
Union,2021-05-23,47,14,0
Union,2021-05-24,60,60,0
Union,2021-05-25,152,166,0
Union,2021-05-26,45,75,0
Union,2021-05-27,120,125,0
Union,2021-05-28,58,88,0
Union,2021-05-29,51,27,0
Union,2021-05-30,30,18,0
Union,2021-05-31,12,17,0
Union,2021-06-01,83,106,0
Union,2021-06-02,81,89,0
Union,2021-06-03,70,284,0
Union,2021-06-04,40,116,0
Union,2021-06-05,29,76,0
Union,2021-06-06,16,53,0
Union,2021-06-07,37,102,0
Union,2021-06-08,55,216,0
Union,2021-06-09,37,98,0
Union,2021-06-10,60,171,0
Union,2021-06-11,60,167,0
Union,2021-06-12,24,91,0
Union,2021-06-13,9,47,0
Union,2021-06-14,42,73,0
Union,2021-06-15,61,180,0
Union,2021-06-16,31,45,0
Union,2021-06-17,48,117,0
Union,2021-06-18,26,61,0
Union,2021-06-19,25,58,0
Union,2021-06-20,9,25,0
Union,2021-06-21,24,23,0
Union,2021-06-22,45,84,0
Union,2021-06-23,15,46,0
Union,2021-06-24,23,49,0
Union,2021-06-25,47,32,0
Union,2021-06-26,9,23,0
Union,2021-06-27,8,25,0
Union,2021-06-28,25,36,0
Union,2021-06-29,35,66,0
Union,2021-06-30,22,25,0
Union,2021-07-01,17,43,0
Union,2021-07-02,21,39,0
Union,2021-07-03,14,23,0
Union,2021-07-04,2,6,0
Union,2021-07-05,19,29,0
Union,2021-07-06,26,39,0
Union,2021-07-07,64,80,0
Union,2021-07-08,23,33,0
Union,2021-07-09,39,38,0
Union,2021-07-10,18,18,0
Union,2021-07-11,6,13,0
Union,2021-07-12,16,24,0
Union,2021-07-13,24,41,0
Union,2021-07-14,24,18,0
Union,2021-07-15,33,28,0
Union,2021-07-16,47,41,0
Union,2021-07-17,12,12,0
Union,2021-07-18,21,7,0
Union,2021-07-19,26,21,0
Union,2021-07-20,36,33,0
Union,2021-07-21,17,17,0
Union,2021-07-22,41,28,0
Union,2021-07-23,66,43,0
Union,2021-07-24,26,15,0
Union,2021-07-25,16,9,0
Union,2021-07-26,36,24,0
Union,2021-07-27,50,35,0
Union,2021-07-28,39,16,0
Union,2021-07-29,41,26,0
Union,2021-07-30,60,39,0
Union,2021-07-31,25,17,0
Union,2021-08-01,17,11,0
Union,2021-08-02,29,19,0
Union,2021-08-03,44,18,0
Union,2021-08-04,56,28,0
Union,2021-08-05,64,93,0
Union,2021-08-06,97,48,0
Union,2021-08-07,33,18,0
Union,2021-08-08,28,16,0
Union,2021-08-09,95,35,0
Union,2021-08-10,62,36,0
Union,2021-08-11,46,22,0
Union,2021-08-12,33,36,0
Union,2021-08-13,59,51,0
Union,2021-08-14,26,20,5
Union,2021-08-15,20,25,7
Union,2021-08-16,51,33,6
Union,2021-08-17,66,57,14
Union,2021-08-18,39,19,7
Union,2021-08-19,39,37,24
Union,2021-08-20,50,61,11
Union,2021-08-21,36,27,6
Union,2021-08-22,25,16,0
Union,2021-08-23,42,32,5
Union,2021-08-24,44,53,17
Union,2021-08-25,26,42,3
Union,2021-08-26,61,47,19
Union,2021-08-27,68,67,10
Union,2021-08-28,33,34,2
